,ene-05,feb-05,mar-05,abr-05,may-05,jun-05,jul-05,ago-05,sep-05,oct-05,nov-05,dic-05,ene-06,feb-06,mar-06,abr-06,may-06,jun-06,jul-06,ago-06,sep-06,oct-06,nov-06,dic-06,ene-07,feb-07,mar-07,abr-07,may-07,jun-07,jul-07,ago-07,sep-07,oct-07,nov-07,dic-07,ene-08,feb-08,mar-08,abr-08,may-08,jun-08,jul-08,ago-08,sep-08,oct-08,nov-08,dic-08,ene-09,feb-09,mar-09,abr-09,may-09,jun-09,jul-09,ago-09,sep-09,oct-09,nov-09,dic-09,ene-10,feb-10,mar-10,abr-10,may-10,jun-10,jul-10,ago-10,sep-10,oct-10,nov-10,dic-10,ene-11,feb-11,mar-11,abr-11,may-11,jun-11,jul-11,ago-11,sep-11,oct-11,nov-11,dic-11,ene-12,feb-12,mar-12,abr-12,may-12,jun-12,jul-12,ago-12,sep-12,oct-12,nov-12,dic-12,ene-13,feb-13,mar-13,abr-13,may-13,jun-13,jul-13,ago-13,sep-13,oct-13,nov-13,dic-13,ene-14,feb-14,mar-14,abr-14,may-14,jun-14,jul-14,ago-14,sep-14,oct-14,nov-14,dic-14,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,sep-20,oct-20,nov-20,dic-20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petroquimicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polipropileno,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
Ac. Cianhidrico,0.526035993,0.481401004,0.536485008,0.42195,0.494042009,0.63125898,0.85568401,0.691555998,0.47250399,0.472061986,0.45473001,0.050868985,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,0,0,0,0,0,0.22103001,0.455149998,0.447633986,0.22152699,0.472644011,0.43817001,0.264511995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144789995,0.48089001,0.584190009,0.555050009,0.540569988,0.436468003,0.46048599,0.633899005,0.512118,0.355541015,0.301045991,0.50598,0.599725008,0.55025001,0.535280007,0.219610014,0.493319988,0.424859991,0.62193999,0.55149,0.54111999,0.435600995,0.224068992,0.28528101,0,0,0.424494997,0.603845001,0.549603998,0.249285012,0.473403,0.376974012,0,0.004191014,0.530445991,0.06516801,0.160193988,0,0.222242999,0.484762996,0.028691012,0.135953011,0.23343699,0.515634997,0.50948199,0.481543987,0.148145001,0.20978199,0.206289996,0.09132999,0.285999986,0.37448,0.198840012,0.44082,0.5991,0.518640013,0.33504,0.503699997,0.419050002,0.55356999,0.628540004,0,0,0.371279994,0.518830004,0.542899993,0.58221999,0.455710013,0.50675001,0.361339999,0.441839993,0.50976,0.211649989,0.07241001,0.3968,0.06165001,0.536740004,0.539600012,0.27063,0,0.45998001,0.179380012,0.456499986,0.45294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acetonitrilo,0.069036008,0.073330012,0.068099994,0.07031799,0.083590012,0.59334,0.758802996,0.503567999,0.16435101,0.191281005,0.177942,0.01874601,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,0,0,0,0,0,0.02838999,0.133550015,0.113250006,0.06264999,0.108270011,0.11717001,0.058539997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290090002,0.119556,0.288889992,0.188034096,0.190877988,0.194528007,0.18532101,0.219898004,0.21681801,0.141914993,0.140693004,0.09882999,0.12806999,0.13301001,0.113230011,0.25394301,0.680670004,0.459609999,0.083631,0.094420017,0.08229,0.057856013,0.026531009,0.037413,0,0,0.048171985,0.083339997,0.070182987,0.035831009,0.046455,0.055005005,0,0,0.060388,0.01813899,0.042424988,0,0.334296994,0.044504995,0.006447,0.016980994,0.03431001,0.065030002,0.0972,0.09734,0.03441,0.0282,0.029449008,0.01346001,0.02945,0.043462,0.036187004,0.071834006,0.06734799,0.070816989,0.04345899,0.070749006,0.064379002,0.06485001,0.061985988,0,0,0.044361,0.053235,0.062844998,0.11088,0.080595009,0.08529,0.05343501,0.05094199,0.065013,0.027672987,0.012225,0.046824012,0.008594998,0.056767007,0.048662002,0.02356599,0,0.0564,0.017233985,0.045855014,0.036177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopropanol,0.958081412,0.888324248,1.082684889,0.83587434,0.75795651,0.92855514,0.861052218,1.062006122,0.73804626,0.786348232,0.74981412,0.907616295,0.76234177,0.675060652,0.853176606,0.92644077,0.747907674,0.83682657,0.55773867,0.671425559,0.83969448,0.800294202,0.56128089,0.906926762,1.105626036,0.872445812,0,0.69710805,1.203817389,0.98782185,0.711098026,1.220172958,0.54385218,1.168944683,1.070673,1.376968416,0.689272538,0.95489083,1.044620113,1.31281578,1.412879343,0.53339268,1.456665851,0.87048124,0.06405405,0.151674196,1.01204361,0,0.527093,1.052975392,0.960509363,0.50079123,0.616154574,0.16192086,0.46759439,0.000497178,0,0.742085564,0.45291729,0.735803569,0,0.000142492,0.103258396,0.69540843,0.62996216,0.77319528,0.824200441,0.432793728,0.71535384,0.739008783,0.18264513,0.189388114,0.218063238,0.931266756,0.450051025,0,0.339617648,0.57043848,0.320025834,0.256904874,0.20395941,0.029557632,0.24713541,0.500831133,0.488892723,0.612896759,0.500240025,0,0,0.17334465,0.429313699,0.520716362,0.46638492,0,0.10134723,0.485556689,0.217420453,0.010247244,0.431501493,0.22265322,0.624118164,0.53024988,0.621384646,0.440957423,0.52125321,0.024470036,0.03283737,0.57933575,0.297649135,0.241943268,0.810795607,0.59728068,1.023411835,0.77348853,0.000107043,0.000068076,0.39126756,0.71670977,0.36678459,0.336525522,0.382391882,0.283683568,0.251002381,0,0,0.00370221,0.535159045,0,0.23542605,0.200669169,0.19577394,0.040543908,0.054410208,0.496332941,0.935220276,0.01360362,0.275503417,0.24338037,0.471155422,0.134964948,0,0.256865597,0.01331523,0.529854077,0.029438995,0.201791492,0.603984191,0,0.000341961,0,0.000331514,0.290136905,0.49414521,0.567205543,0.02185392,0,0,0.000048888,0.000133083,0.00026523,0,0,0.156424388,0,0.00014805,0,0,0,0.000671708,0,0.000214644,0,0,0.00049482,0,0.000341961,0,0.000180048,0,0.000136834,0,0,0.001156114,0,0.000144925,0,0.000241087,0,0,0.00014167,0,0.000124744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otros,461.7217947,409.7441667,444.6917496,453.6561998,453.3235426,427.8297575,428.3442726,443.0523439,415.9087159,439.4517381,438.4351075,429.470687,436.9531091,386.0176777,452.2963631,449.3599337,456.4765835,459.2916228,470.723904,459.0593145,450.7386546,437.2983717,406.6987205,445.4282059,503.0285678,432.8080517,495.8607612,486.3628682,497.571587,491.4548814,484.1305885,468.9854178,413.6894083,437.5767952,382.0219033,444.4500175,445.0304933,396.7223533,451.7985202,456.9924177,475.6416978,460.5201129,471.6331686,467.2577489,450.3406753,457.9874435,444.1202537,475.3211523,475.2765582,423.4362759,494.7749844,471.641483,496.5528877,441.9197671,508.4824788,539.4143839,507.4780277,431.1974704,390.4864219,403.9274013,503.527325,492.3897999,556.281966,516.8355643,531.1794615,522.7555613,517.8193144,526.0629758,489.0967975,484.0227037,474.6464964,463.5772477,503.7173516,465.6294147,502.086251,485.0464581,482.4515927,479.6253297,468.7117983,453.1256624,416.2055712,438.804381,446.1520724,468.316389,424.8512542,379.9527792,432.9302181,418.5557035,428.2541859,407.8484912,411.7425812,405.2116783,388.0017599,376.1914829,347.8661074,339.6311437,412.7772256,364.7500505,392.2398819,396.9945779,432.0239275,442.3211583,469.2030278,453.5826923,393.0022836,401.7138707,403.6239847,417.0792284,421.82286,405.9171352,471.3865963,421.5997203,450.3674477,427.2140091,429.6263321,410.3389569,398.8407572,451.4740502,407.3545157,419.0754928,414.1006984,396.7734296,449.6324669,401.4043427,414.8754653,385.4117899,416.112654,413.1272432,376.4000659,367.775016,303.4906635,368.3411052,401.8835586,364.9884154,372.2255013,347.2775955,361.3587123,366.9892916,376.2947188,377.9502999,348.0589661,347.1342807,333.7730664,325.9169922,351.4326492,310.7450974,375.0061022,351.7021061,356.3893182,339.1846664,331.8049022,315.9620782,255.9206376,270.2873342,250.6815445,245.1114011,263.9501093,238.7102143,269.1840542,273.7453731,281.3154837,262.5407005,273.0423367,278.0633128,275.0932946,269.8507471,265.389136,239.538759,263.5775154,237.1718123,267.5869821,243.8109487,282.3456992,262.3699188,273.2956427,261.9473601,262.2968241,257.3390675,218.887507,273.2850935,285.09191,264.9069018,247.5331214,223.0632113,185.4736917,195.5035733,211.2654714,193.8488214,194.1580067,171.7249118,158.4861215,186.7004444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,884.7352465,786.0738332,985.3532737,924.4089611,882.8222313,896.3416342,887.8141145,895.6054669,815.7432949,914.8923218,881.48281,847.6300769,876.6937607,827.3885696,921.2266561,914.5690526,901.893294,973.5081863,982.9998568,921.6553456,899.5315604,938.2299567,849.4064641,953.5085289,1096.585787,914.1969874,942.8166473,1052.448783,1097.952114,1016.483928,1005.019474,1025.592627,937.601174,939.0113058,800.5331934,928.6311097,1047.105824,934.076096,1056.92025,1006.912451,1075.161952,1009.862514,1031.117764,1067.947089,1013.88656,943.6478875,820.424609,965.9580405,1060.906568,962.8796071,1131.851875,1001.643206,943.3570586,954.113657,1053.281277,1124.579569,1076.301266,879.3530262,853.394462,914.6714249,1120.587154,1044.584169,1210.784473,1125.945629,1177.991553,1126.072734,1111.554057,1077.563066,1051.71314,1025.191259,1034.900396,1085.310433,1123.441241,1075.961874,1162.994061,1147.044352,1032.251893,1061.854092,979.4082799,933.0915781,918.0341969,990.6273793,943.6401949,1016.066627,988.7848959,879.1534307,987.2352398,930.835047,934.5170469,890.1397795,892.4938173,887.4066991,835.0740303,759.1910583,888.4673105,820.7794779,968.7366393,863.6742126,939.6880017,940.4961258,1068.547618,1043.331733,1091.803125,995.1501505,841.0108224,875.8165373,900.7877855,948.6986343,1030.083099,958.1779461,1045.787408,939.0681687,1005.248226,985.99724,971.4944962,838.0044328,825.9514804,924.5738569,858.9343309,934.8893423,943.9742211,898.2250727,1016.283635,872.4402211,886.3934575,843.7227596,855.2619995,853.9416614,800.0878159,679.9257642,497.6046481,791.5763158,856.9405726,821.9903258,869.5851127,688.9217561,701.8967333,705.5655179,788.0784562,815.6352921,687.3512273,705.9245466,670.0516554,656.9102212,695.367021,617.1485437,743.0381266,646.4480135,693.9963273,711.6632015,682.9910835,636.3227858,513.340519,525.2564278,497.5143234,462.0136264,488.9016141,428.3054166,503.6195997,541.3807759,586.7527292,462.4202094,590.8687404,524.1386803,482.624786,497.3799446,472.2745856,407.1006617,461.9983001,420.2526306,498.727416,411.4423623,513.9206614,483.4007507,502.9947815,466.8074503,489.8892,446.7497571,339.0817978,473.2948765,478.3830156,502.8668735,446.9281278,443.1024774,324.7230942,279.0629319,307.3806409,269.8973118,293.3476487,332.7086548,313.9368141,329.6134713
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memoramdum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residuo Largo Ligero,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,495.4799553,445.1263406,490.5647971,474.433794,438.5215472,477.733,539.5129844,483.6726881,388.9939576,304.645431,99.30606606,430.4456794,477.6122395,297.5213618,454.502098,454.9060999,486.1619369,482.1751872,491.1252676,492.283194,424.225349,355.4978255,452.9588438,454.2045843,458.2411805,398.7262517,443.0677716,443.3999196,452.9737948,273.516888,368.2957456,460.6917243,435.2259399,164.7848933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Sistema de Información Energética,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
con información de Petróleos Mexicanos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
